procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38264 1446204    0    0     0     0  225   75 80  0 20  0  0
 1  0      0 351312  38264 1446204    0    0     0     0  224   76 80  0 20  0  0
 1  0      0 351312  38264 1446204    0    0     0     0  220   63 80  0 20  0  0
 1  0      0 351312  38272 1446204    0    0     0    16  228   86 80  0 20  0  0
 1  0      0 351312  38272 1446204    0    0     0     0  229   84 80  0 20  0  0
 1  0      0 351312  38272 1446204    0    0     0     0  222   66 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38272 1446204    0    0     0     0  224   65 80  0 20  0  0
 1  0      0 351312  38272 1446204    0    0     0     0  229   77 80  0 20  0  0
 1  0      0 351312  38276 1446204    0    0     0    12  229   80 80  0 20  0  0
 1  0      0 351312  38276 1446204    0    0     0     4  227   75 80  0 20  0  0
 1  0      0 351312  38276 1446204    0    0     0     0  235   64 80  0 20  0  0
 1  0      0 351312  38276 1446204    0    0     0     0  235   71 80  0 20  0  0
 1  0      0 351312  38276 1446204    0    0     0     0  274   68 80  0 20  0  0
 1  0      0 351312  38284 1446204    0    0     0    12  280   82 80  0 20  0  0
 1  0      0 351312  38284 1446204    0    0     0     0  273   73 80  0 20  0  0
 1  0      0 351312  38284 1446204    0    0     0     4  276   74 80  0 20  0  0
 1  0      0 351312  38284 1446204    0    0     0     0  251   74 80  0 20  0  0
 1  0      0 351312  38284 1446204    0    0     0     0  219   64 80  0 20  0  0
 1  0      0 351312  38292 1446204    0    0     0    12  233   88 80  0 20  0  0
 1  0      0 351312  38292 1446204    0    0     0     0  226   69 81  0 19  0  0
 1  0      0 351312  38292 1446204    0    0     0     0  223   78 80  0 20  0  0
 1  0      0 351312  38292 1446204    0    0     0     4  227   84 80  0 20  0  0
 1  0      0 351312  38292 1446204    0    0     0     0  220   66 79  0 20  0  1
 1  0      0 351312  38300 1446204    0    0     0    12  225   82 80  0 20  0  0
 1  0      0 351312  38300 1446204    0    0     0     0  224   76 80  0 20  0  0
 1  0      0 351312  38300 1446204    0    0     0     0  224   71 80  0 20  0  0
 1  0      0 351312  38300 1446204    0    0     0     0  225   76 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 351312  38304 1446200    0    0     0    16  221   70 80  0 20  0  0
 1  0      0 351312  38304 1446204    0    0     0     0  229   86 80  0 20  0  0
 1  0      0 351312  38304 1446204    0    0     0     0  219   63 79  1 20  0  0
 1  0      0 351312  38304 1446204    0    0     0     0  219   68 80  0 20  0  0
 1  0      0 351312  38304 1446204    0    0     0     0  220   66 80  0 20  0  0
 1  0      0 351312  38304 1446208    0    0     0     0  220   71 80  0 20  0  0
 1  0      0 351312  38308 1446208    0    0     0    20  227   84 80  0 20  0  0
 1  0      0 351312  38308 1446208    0    0     0     0  220   61 80  0 20  0  0
 1  0      0 351312  38308 1446208    0    0     0     0  222   66 80  0 20  0  0
 1  0      0 351312  38308 1446208    0    0     0     0  222   69 80  0 20  0  0
 1  0      0 351312  38308 1446208    0    0     0     0  218   57 80  0 20  0  0
 1  0      0 351312  38316 1446208    0    0     0    20  228   83 80  0 20  0  0
 1  0      0 351312  38316 1446208    0    0     0     4  223   71 80  0 20  0  0
 1  0      0 351312  38316 1446208    0    0     0     0  224   78 80  0 20  0  0
 1  0      0 351312  38316 1446208    0    0     0     0  223   73 80  0 20  0  0
 1  0      0 351312  38324 1446200    0    0     0    20  232  108 79  1 20  0  0
 1  0      0 351312  38324 1446208    0    0     0    12  225   76 79  0 20  0  1
 1  0      0 351312  38324 1446208    0    0     0     0  224   84 80  0 20  0  0
 1  0      0 351312  38324 1446208    0    0     0     4  223   77 80  0 20  0  0
 1  0      0 351312  38324 1446208    0    0     0     0  220   67 80  0 20  0  0
 1  0      0 351312  38324 1446208    0    0     0     0  225   80 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38328 1446212    0    0     0    12  230   87 80  0 20  0  0
 1  0      0 351312  38328 1446212    0    0     0     0  223   68 80  0 20  0  0
 1  0      0 351312  38328 1446212    0    0     0     0  223   69 80  0 20  0  0
 1  0      0 351312  38328 1446212    0    0     0     4  225   71 80  0 20  0  0
 1  0      0 351312  38328 1446212    0    0     0     0  224   73 80  0 20  0  0
 1  0      0 351312  38332 1446212    0    0     0    12  227   77 81  0 19  0  0
 1  0      0 351312  38332 1446212    0    0     0     0  224   70 80  0 20  0  0
 1  0      0 351312  38332 1446212    0    0     0     0  228   72 80  0 20  0  0
 1  0      0 351312  38332 1446212    0    0     0     0  225   75 80  0 20  0  0
 1  0      0 351312  38332 1446212    0    0     0     4  228   80 80  0 20  0  0
 1  0      0 351312  38336 1446212    0    0     0    12  229   90 80  0 20  0  0
 1  0      0 351312  38336 1446212    0    0     0     0  220   77 80  0 20  0  0
 1  0      0 351312  38336 1446212    0    0     0     0  223   68 80  0 20  0  0
 1  0      0 351312  38336 1446212    0    0     0     0  225   71 80  0 20  0  0
 1  0      0 351312  38336 1446212    0    0     0     0  223   80 80  0 20  0  0
 1  0      0 351312  38344 1446212    0    0     0    16  226   83 80  0 20  0  0
 1  0      0 351312  38344 1446212    0    0     0     0  222   75 80  0 20  0  0
 1  0      0 351312  38344 1446212    0    0     0     0  219   66 80  0 20  0  0
 1  0      0 351312  38344 1446212    0    0     0     0  219   63 80  0 20  0  0
 1  0      0 351312  38344 1446212    0    0     0     0  219   66 80  0 20  0  0
 1  0      0 351312  38352 1446212    0    0     0    12  228   81 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38352 1446212    0    0     0     4  225   75 79  1 20  0  0
 1  0      0 351312  38352 1446212    0    0     0     0  220   69 79  0 20  0  1
 1  0      0 351312  38352 1446212    0    0     0     0  221   69 80  0 20  0  0
 1  0      0 351312  38352 1446212    0    0     0     0  224   70 80  0 20  0  0
 1  0      0 351312  38360 1446212    0    0     0    12  227   84 80  0 20  0  0
 1  0      0 351312  38360 1446212    0    0     0     0  221   81 80  0 20  0  0
 1  0      0 351312  38360 1446212    0    0     0     4  225   81 80  0 20  0  0
 1  0      0 351312  38360 1446212    0    0     0     0  223   80 80  0 20  0  0
 1  0      0 351312  38360 1446212    0    0     0     0  221   67 80  0 20  0  0
 1  0      0 351312  38368 1446216    0    0     0    12  227   84 80  0 20  0  0
 1  0      0 351312  38368 1446216    0    0     0     0  222   63 80  0 20  0  0
 1  0      0 351312  38368 1446216    0    0     0     0  223   73 80  0 20  0  0
 1  0      0 351312  38368 1446216    0    0     0     8  227   86 79  1 20  0  0
 1  0      0 351312  38368 1446216    0    0     0     0  219   63 80  0 20  0  0
 1  0      0 351312  38376 1446216    0    0     0    20  228   92 80  0 20  0  0
 1  0      0 351312  38376 1446216    0    0     0     0  223   68 80  0 20  0  0
 1  0      0 351312  38376 1446216    0    0     0     0  223   76 80  0 20  0  0
 1  0      0 351312  38376 1446216    0    0     0     0  220   67 81  0 19  0  0
 1  0      0 351312  38376 1446216    0    0     0     4  227   84 80  0 20  0  0
 1  0      0 351312  38384 1446216    0    0     0    20  234   90 80  0 20  0  0
 1  0      0 351312  38384 1446216    0    0     0     0  219   71 79  0 20  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38384 1446216    0    0     0     0  225   70 80  0 20  0  0
 1  0      0 351312  38384 1446216    0    0     0     0  225   70 80  0 20  0  0
 1  0      0 351312  38384 1446216    0    0     0     0  226   69 80  0 20  0  0
 1  0      0 351312  38392 1446216    0    0     0    16  229   82 79  1 20  0  0
 1  0      0 351312  38392 1446216    0    0     0     0  229   71 80  0 20  0  0
 1  0      0 351312  38392 1446216    0    0     0     0  226   72 80  0 20  0  0
 1  0      0 351312  38392 1446216    0    0     0     0  228   72 80  0 20  0  0
 1  0      0 351312  38392 1446216    0    0     0     0  224   71 80  0 20  0  0
 1  0      0 351312  38400 1446216    0    0     0    12  234   86 80  0 20  0  0
 1  0      0 351312  38400 1446216    0    0     0     4  227   69 80  0 20  0  0
 1  0      0 351312  38400 1446216    0    0     0     0  222   67 80  0 20  0  0
 1  0      0 351312  38400 1446216    0    0     0     0  221   64 80  0 20  0  0
 1  0      0 351312  38400 1446216    0    0     0     0  225   80 80  0 20  0  0
 1  0      0 351312  38408 1446216    0    0     0    12  228   82 80  0 20  0  0
 1  0      0 351312  38408 1446216    0    0     0     0  227   89 80  0 20  0  0
 1  0      0 351312  38408 1446216    0    0     0     4  222   70 80  0 20  0  0
 1  0      0 351312  38408 1446216    0    0     0     0  220   69 80  0 20  0  0
 1  0      0 351312  38408 1446216    0    0     0     0  221   71 80  0 20  0  0
 1  0      0 351312  38412 1446216    0    0     0    12  230   92 81  0 19  0  0
 1  0      0 351312  38412 1446216    0    0     0     0  221   69 80  0 20  0  0
 1  0      0 351312  38412 1446216    0    0     0     0  219   65 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38412 1446216    0    0     0     4  228   69 80  0 20  0  0
 1  0      0 351312  38412 1446216    0    0     0     0  223   71 80  0 20  0  0
 1  0      0 351312  38420 1446216    0    0     0    12  228   84 80  0 20  0  0
 1  0      0 351312  38420 1446216    0    0     0     0  220   72 80  0 20  0  0
 1  0      0 351312  38420 1446216    0    0     0     0  224   72 80  0 20  0  0
 1  0      0 351312  38420 1446216    0    0     0     0  223   72 80  0 20  0  0
 1  0      0 351312  38420 1446216    0    0     0     4  225   75 80  0 20  0  0
 1  0      0 351312  38424 1446216    0    0     0    12  229   87 80  0 20  0  0
 1  0      0 351312  38424 1446216    0    0     0     0  222   68 80  0 20  0  0
 1  0      0 351312  38424 1446216    0    0     0     0  222   64 80  0 20  0  0
 1  0      0 351312  38424 1446216    0    0     0     0  220   63 80  0 20  0  0
 1  0      0 351312  38424 1446216    0    0     0     0  223   78 80  0 20  0  0
 1  0      0 351312  38432 1446216    0    0     0    16  229   89 80  0 20  0  0
 1  0      0 351312  38432 1446220    0    0     0     0  223   74 80  0 20  0  0
 1  0      0 351312  38432 1446220    0    0     0     0  224   79 80  0 20  0  0
 1  0      0 351312  38432 1446220    0    0     0     0  224   71 80  0 20  0  0
 1  0      0 351312  38432 1446220    0    0     0     0  225   68 80  0 20  0  0
 1  0      0 351312  38440 1446220    0    0     0    12  229   90 80  0 20  0  0
 1  0      0 351312  38440 1446220    0    0     0     8  225   72 80  0 20  0  0
 1  0      0 351312  38440 1446220    0    0     0     0  218   61 80  0 20  0  0
 1  0      0 351312  38440 1446220    0    0     0     0  220   64 79  0 20  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 351312  38444 1446216    0    0     0    20  222   76 81  0 19  0  0
 1  0      0 351312  38444 1446220    0    0     0     0  225   71 80  0 20  0  0
 1  0      0 351312  38444 1446220    0    0     0     0  222   79 80  0 20  0  0
 1  0      0 351312  38444 1446220    0    0     0     4  230   77 80  0 20  0  0
 1  0      0 351312  38444 1446220    0    0     0     0  224   72 80  0 20  0  0
 1  0      0 351312  38444 1446220    0    0     0     0  224   70 80  0 20  0  0
 1  0      0 351312  38452 1446220    0    0     0    20  230   90 80  0 20  0  0
 1  0      0 351312  38452 1446220    0    0     0     0  226   71 80  0 20  0  0
 1  0      0 351312  38452 1446220    0    0     0     0  226   75 80  0 20  0  0
 1  0      0 351312  38452 1446220    0    0     0     4  229   76 80  0 20  0  0
 1  0      0 351312  38452 1446220    0    0     0     0  225   65 80  0 20  0  0
 1  0      0 351312  38456 1446220    0    0     0    12  233   90 80  0 20  0  0
 1  0      0 351312  38456 1446220    0    0     0     0  223   71 80  0 20  0  0
 1  0      0 351312  38456 1446220    0    0     0     0  224   74 80  0 20  0  0
 1  0      0 351312  38456 1446220    0    0     0     0  221   73 80  0 20  0  0
 1  0      0 351312  38456 1446220    0    0     0     4  226   81 80  0 20  0  0
 1  0      0 351312  38464 1446220    0    0     0    12  229   85 80  0 20  0  0
 1  0      0 351312  38464 1446220    0    0     0     0  224   73 80  0 20  0  0
 1  0      0 351312  38464 1446220    0    0     0     0  221   73 79  0 20  0  1
 1  0      0 351312  38464 1446220    0    0     0     0  220   65 80  0 20  0  0
 1  0      0 351312  38464 1446220    0    0     0     0  220   69 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38472 1446220    0    0     0    16  230   85 80  0 20  0  0
 1  0      0 351312  38472 1446220    0    0     0     0  223   88 80  0 20  0  0
 1  0      0 351312  38472 1446220    0    0     0     0  222   74 80  0 20  0  0
 1  0      0 351312  38472 1446220    0    0     0     0  222   81 80  0 20  0  0
 1  0      0 351312  38472 1446220    0    0     0     0  221   74 81  0 19  0  0
 1  0      0 351312  38476 1446224    0    0     0    12  226   81 80  0 20  0  0
 1  0      0 351312  38476 1446224    0    0     0     4  223   70 80  0 20  0  0
 1  0      0 351312  38476 1446224    0    0     0     0  222   71 79  1 20  0  0
 1  0      0 351312  38476 1446224    0    0     0     0  219   64 80  0 20  0  0
 1  0      0 351312  38476 1446224    0    0     0     0  219   65 80  0 20  0  0
 1  0      0 351312  38484 1446224    0    0     0    12  226   76 80  0 20  0  0
 1  0      0 351312  38484 1446224    0    0     0     0  221   69 80  0 20  0  0
 1  0      0 351312  38484 1446224    0    0     0     4  225   71 80  0 20  0  0
 1  0      0 351312  38484 1446224    0    0     0     0  221   77 79  0 20  0  1
 1  0      0 351312  38484 1446224    0    0     0     0  222   80 80  0 20  0  0
 1  0      0 351312  38488 1446224    0    0     0    12  227   87 80  0 20  0  0
 1  0      0 351312  38488 1446224    0    0     0     0  222   69 80  0 20  0  0
 1  0      0 351312  38488 1446228    0    0     0     0  223   76 80  0 20  0  0
 1  0      0 351312  38488 1446228    0    0     0     8  224   70 80  0 20  0  0
 1  0      0 351312  38488 1446228    0    0     0     0  221   69 80  0 20  0  0
 1  0      0 351312  38496 1446228    0    0     0    20  239  107 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38496 1446228    0    0     0     0  220   75 80  0 20  0  0
 1  0      0 351312  38496 1446228    0    0     0     0  223   77 80  0 20  0  0
 1  0      0 351312  38496 1446228    0    0     0     0  221   74 80  0 20  0  0
 1  0      0 351312  38496 1446228    0    0     0     4  227   78 80  0 20  0  0
 1  0      0 351312  38504 1446228    0    0     0    20  230   85 80  0 20  0  0
 1  0      0 351312  38504 1446228    0    0     0     0  227   70 79  1 20  0  0
 1  0      0 351312  38504 1446228    0    0     0     0  227   78 80  0 20  0  0
 1  0      0 351312  38504 1446228    0    0     0     0  232   67 80  0 20  0  0
 1  0      0 351312  38504 1446228    0    0     0     0  270   66 81  0 19  0  0
 1  0      0 351312  38512 1446228    0    0     0    16  277   85 80  0 20  0  0
 1  0      0 351312  38512 1446228    0    0     0     0  250   82 79  0 20  0  1
 1  0      0 351312  38512 1446228    0    0     0     0  224   65 80  0 20  0  0
 1  0      0 351312  38512 1446228    0    0     0     0  219   66 80  0 20  0  0
 1  0      0 351312  38512 1446228    0    0     0     0  225   72 80  0 20  0  0
 1  0      0 351312  38520 1446228    0    0     0    12  227   93 80  0 20  0  0
 1  0      0 351312  38520 1446228    0    0     0     4  224   67 80  0 20  0  0
 1  0      0 351312  38520 1446228    0    0     0     0  220   66 80  0 20  0  0
 1  0      0 351312  38520 1446228    0    0     0     0  220   62 80  0 20  0  0
 1  0      0 351312  38520 1446228    0    0     0     0  221   66 80  0 20  0  0
 1  0      0 351312  38528 1446228    0    0     0    12  222   70 80  0 20  0  0
 1  0      0 351312  38528 1446228    0    0     0     0  220   77 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38528 1446228    0    0     0     4  225   74 80  0 20  0  0
 1  0      0 351312  38528 1446228    0    0     0     0  224   75 80  0 20  0  0
 1  0      0 351312  38528 1446228    0    0     0     0  221   70 80  0 20  0  0
 1  0      0 351312  38536 1446228    0    0     0    12  225   87 80  0 20  0  0
 1  0      0 351312  38536 1446228    0    0     0     0  218   66 80  0 20  0  0
 1  0      0 351312  38536 1446228    0    0     0     0  221   72 80  0 20  0  0
 1  0      0 351312  38536 1446228    0    0     0     4  224   81 80  0 20  0  0
 1  0      0 351312  38536 1446228    0    0     0     0  220   69 80  0 20  0  0
 1  0      0 351312  38544 1446228    0    0     0    12  226   75 81  0 19  0  0
 1  0      0 351312  38544 1446228    0    0     0     0  221   72 80  0 20  0  0
 1  0      0 351312  38544 1446228    0    0     0     0  221   72 80  0 20  0  0
 1  0      0 351312  38544 1446228    0    0     0     0  219   65 79  1 20  0  0
 1  0      0 351312  38544 1446228    0    0     0     4  222   68 80  0 20  0  0
 1  0      0 351312  38552 1446228    0    0     0    12  229   86 80  0 20  0  0
 1  0      0 351312  38552 1446228    0    0     0     0  227   87 80  0 20  0  0
 1  0      0 351312  38552 1446228    0    0     0     0  224   72 80  0 20  0  0
 1  0      0 351312  38552 1446228    0    0     0     0  224   72 80  0 20  0  0
 1  0      0 351312  38552 1446228    0    0     0     0  226   83 80  0 20  0  0
 1  0      0 351312  38560 1446228    0    0     0    16  227   79 79  0 20  0  1
 1  0      0 351312  38560 1446228    0    0     0     0  218   65 80  0 20  0  0
 1  0      0 351312  38560 1446228    0    0     0     0  219   70 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38560 1446232    0    0     0     0  220   68 80  0 20  0  0
 1  0      0 351312  38560 1446232    0    0     0     0  220   69 80  0 20  0  0
 1  0      0 351312  38568 1446232    0    0     0    12  227   86 80  0 20  0  0
 1  0      0 351312  38568 1446232    0    0     0     8  223   77 80  0 20  0  0
 1  0      0 351312  38568 1446232    0    0     0     0  220   69 80  0 20  0  0
 1  0      0 351312  38568 1446232    0    0     0     0  227   68 80  0 20  0  0
 1  0      0 351312  38568 1446232    0    0     0     0  224   76 80  0 20  0  0
 1  0      0 351312  38576 1446232    0    0     0    20  227   82 80  0 20  0  0
 1  0      0 351312  38576 1446232    0    0     0     0  224   71 80  0 20  0  0
 1  0      0 351312  38576 1446232    0    0     0     4  225   77 80  0 20  0  0
 1  0      0 351312  38576 1446232    0    0     0     0  222   72 79  1 20  0  0
 1  0      0 351312  38576 1446232    0    0     0     0  224   70 80  0 20  0  0
 1  0      0 351312  38584 1446232    0    0     0    20  230   89 81  0 19  0  0
 1  0      0 351312  38584 1446232    0    0     0     0  221   70 80  0 20  0  0
 1  0      0 351312  38584 1446232    0    0     0     0  221   80 80  0 20  0  0
 1  0      0 351312  38584 1446232    0    0     0     4  223   66 80  0 20  0  0
 1  0      0 351312  38584 1446232    0    0     0     0  223   76 80  0 20  0  0
 1  0      0 351312  38592 1446232    0    0     0    12  227   79 80  0 20  0  0
 1  0      0 351312  38592 1446232    0    0     0     0  219   63 80  0 20  0  0
 1  0      0 351312  38592 1446232    0    0     0     0  219   66 80  0 20  0  0
 1  0      0 351312  38592 1446232    0    0     0     0  220   72 80  0 20  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 351312  38600 1446224    0    0     0    16  232  106 80  0 20  0  0
 1  0      0 351312  38600 1446232    0    0     0     0  224   76 80  0 20  0  0
 1  0      0 351312  38600 1446232    0    0     0     0  219   66 80  0 20  0  0
 1  0      0 351312  38600 1446232    0    0     0     0  223   78 80  0 20  0  0
 1  0      0 351312  38600 1446232    0    0     0     0  225  110 79  1 20  0  0
 1  0      0 351312  38600 1446232    0    0     0     0  200   69 70  0 30  0  0
 1  0      0 351312  38608 1446232    0    0     0    16  202   82 70  0 30  0  0
 1  0      0 351312  38608 1446232    0    0     0     0  195   67 70  0 30  0  0
 1  0      0 351312  38608 1446232    0    0     0     0  196   66 70  0 30  0  0
 1  0      0 351312  38608 1446232    0    0     0     0  199   71 70  0 30  0  0
 1  0      0 351312  38608 1446232    0    0     0     0  196   66 70  0 30  0  0
 1  0      0 351312  38616 1446232    0    0     0    12  211   98 70  0 29  0  1
 1  0      0 351312  38616 1446232    0    0     0     4  203   70 70  0 30  0  0
 1  0      0 351312  38616 1446232    0    0     0     0  196   68 70  0 30  0  0
 1  0      0 351312  38616 1446232    0    0     0     0  196   69 70  0 30  0  0
 1  0      0 351312  38616 1446232    0    0     0     0  197   69 70  0 30  0  0
 1  0      0 351312  38624 1446236    0    0     0    12  200   80 70  0 30  0  0
 1  0      0 351312  38624 1446236    0    0     0     0  199   87 70  0 30  0  0
 1  0      0 351312  38624 1446236    0    0     0     4  199   61 70  0 30  0  0
 1  0      0 351312  38624 1446236    0    0     0     0  201   75 71  0 29  0  0
 1  0      0 351312  38624 1446236    0    0     0     0  196   72 70  0 30  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38632 1446236    0    0     0    12  203   85 70  0 30  0  0
 1  0      0 351312  38632 1446236    0    0     0     0  195   60 70  0 30  0  0
 1  0      0 351312  38632 1446240    0    0     0     0  200   75 70  0 30  0  0
 1  0      0 351312  38632 1446240    0    0     0     8  205   72 70  0 30  0  0
 1  0      0 351312  38632 1446240    0    0     0     0  199   74 70  0 30  0  0
 1  0      0 351312  38636 1446240    0    0     0    20  204   78 70  0 30  0  0
 1  0      0 351312  38636 1446240    0    0     0     0  198   68 70  0 30  0  0
 1  0      0 351312  38636 1446240    0    0     0     0  199   65 69  1 30  0  0
 1  0      0 351312  38636 1446240    0    0     0     0  199   71 70  0 30  0  0
 1  0      0 351312  38636 1446240    0    0     0     4  203   66 70  0 30  0  0
 1  0      0 351312  38644 1446240    0    0     0    20  209   95 70  0 30  0  0
 1  0      0 351312  38644 1446240    0    0     0     0  200   68 70  0 30  0  0
 1  0      0 351312  38644 1446240    0    0     0     0  200   70 70  0 30  0  0
 1  0      0 351312  38644 1446240    0    0     0     0  200   66 69  1 30  0  0
 1  0      0 351312  38644 1446240    0    0     0     0  203   88 71  0 29  0  0
 1  0      0 351312  38648 1446240    0    0     0    16  204   82 70  0 30  0  0
 1  0      0 351312  38648 1446240    0    0     0     0  204   75 70  0 30  0  0
 1  0      0 351312  38648 1446240    0    0     0     0  195   65 70  0 30  0  0
 1  0      0 351312  38648 1446240    0    0     0     0  197   76 70  0 30  0  0
 1  0      0 351312  38648 1446240    0    0     0     0  198   67 70  0 30  0  0
 1  0      0 351312  38656 1446240    0    0     0    12  204   84 69  0 30  0  1
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38656 1446240    0    0     0     4  199   71 70  0 30  0  0
 1  0      0 351312  38656 1446240    0    0     0     0  198   74 70  0 30  0  0
 1  0      0 351312  38656 1446240    0    0     0     0  195   60 70  0 30  0  0
 1  0      0 351312  38656 1446240    0    0     0     0  197   75 70  0 30  0  0
 1  0      0 351312  38664 1446240    0    0     0    12  201   77 70  0 30  0  0
 1  0      0 351312  38664 1446240    0    0     0     0  196   72 70  0 30  0  0
 1  0      0 351312  38664 1446240    0    0     0     4  198   69 70  0 30  0  0
 1  0      0 351312  38664 1446240    0    0     0     0  199   72 70  0 30  0  0
 1  0      0 351312  38664 1446240    0    0     0     0  195   62 70  0 30  0  0
 1  0      0 351312  38668 1446240    0    0     0    12  206   88 70  0 30  0  0
 1  0      0 351312  38668 1446240    0    0     0     0  197   71 70  0 30  0  0
 1  0      0 351312  38668 1446240    0    0     0     0  199   72 70  0 30  0  0
 1  0      0 351312  38668 1446240    0    0     0     4  202   66 71  0 29  0  0
 1  0      0 351312  38668 1446240    0    0     0     0  202   74 70  0 30  0  0
 1  0      0 351312  38676 1446240    0    0     0    12  206   87 70  0 30  0  0
 1  0      0 351312  38676 1446240    0    0     0     0  198   68 70  0 30  0  0
 1  0      0 351312  38676 1446240    0    0     0     0  199   68 70  0 30  0  0
 1  0      0 351312  38676 1446240    0    0     0     0  207   75 70  0 30  0  0
 1  0      0 351312  38676 1446240    0    0     0     4  202   76 70  0 30  0  0
 1  0      0 351312  38680 1446240    0    0     0    12  206   90 70  0 30  0  0
 1  0      0 351312  38680 1446240    0    0     0     0  200   77 70  0 30  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38680 1446240    0    0     0     0  200   73 70  0 30  0  0
 1  0      0 351312  38680 1446240    0    0     0     0  200   78 70  0 30  0  0
 1  0      0 351312  38680 1446240    0    0     0     0  196   72 70  0 30  0  0
 1  0      0 351312  38688 1446240    0    0     0    16  205   85 70  0 30  0  0
 1  0      0 351312  38688 1446240    0    0     0     0  200   77 70  0 30  0  0
 1  0      0 351312  38688 1446240    0    0     0     0  198   68 70  0 30  0  0
 1  0      0 351312  38688 1446244    0    0     0     0  196   60 69  1 30  0  0
 1  0      0 351312  38688 1446244    0    0     0     0  206   73 70  0 30  0  0
 1  0      0 351312  38696 1446244    0    0     0    12  206   87 70  0 30  0  0
 1  0      0 351312  38696 1446244    0    0     0     8  202   67 69  0 30  0  1
 1  0      0 351312  38696 1446244    0    0     0     0  198   69 71  0 29  0  0
 1  0      0 351312  38696 1446244    0    0     0     0  199   66 70  0 30  0  0
 1  0      0 351312  38696 1446244    0    0     0     0  199   69 70  0 30  0  0
 1  0      0 351312  38704 1446244    0    0     0    20  208   84 70  0 30  0  0
 1  0      0 351312  38704 1446244    0    0     0     0  202   90 70  0 30  0  0
 1  0      0 351312  38704 1446244    0    0     0     4  202   68 70  0 30  0  0
 1  0      0 351312  38704 1446244    0    0     0     0  195   71 70  0 30  0  0
 1  0      0 351312  38704 1446244    0    0     0     0  194   65 70  0 30  0  0
 1  0      0 351312  38708 1446244    0    0     0    20  205   88 70  0 30  0  0
 1  0      0 351312  38708 1446244    0    0     0     0  196   64 70  0 30  0  0
 1  0      0 351312  38708 1446244    0    0     0     0  198   70 70  0 30  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 351312  38708 1446244    0    0     0     4  202   70 70  0 30  0  0
 1  0      0 351312  38708 1446244    0    0     0     0  198   72 70  0 30  0  0
 1  0      0 351312  38716 1446244    0    0     0    12  207   89 70  0 30  0  0
 1  0      0 351312  38716 1446244    0    0     0     0  196   69 70  0 30  0  0
 1  0      0 351312  38716 1446244    0    0     0     0  194   68 70  0 30  0  0
 1  0      0 351312  38716 1446244    0    0     0     0  198   70 70  0 30  0  0
