procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5618540  76480 2164812    0    0     0     0  299   63 25  0 75  0  0
 1  0      0 5618540  76480 2164812    0    0     0     0  304   47 25  0 75  0  0
 1  0      0 5618540  76480 2164812    0    0     0    12  317   80 25  0 75  0  0
 1  0      0 5618540  76480 2164812    0    0     0     0  300   54 25  0 75  0  0
 1  0      0 5618540  76480 2164812    0    0     0     0  303   64 25  0 75  0  0
 1  0      0 5618540  76480 2164812    0    0     0     4  306   55 25  0 75  0  0
 1  0      0 5618540  76480 2164816    0    0     0     0  293   60 25  0 75  0  0
 1  0      0 5618540  76480 2164816    0    0     0    12  312   70 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5618540  76480 2164816    0    0     0     0  306   62 25  0 75  0  0
 1  0      0 5618540  76480 2164816    0    0     0     0  314   59 25  0 75  0  0
 1  0      0 5618540  76480 2164816    0    0     0     0  306   68 25  0 75  0  0
 1  0      0 5618540  76480 2164816    0    0     0     8  312   59 25  0 75  0  0
 1  0      0 5618540  76484 2164816    0    0     0    20  317   83 25  0 75  0  0
 1  0      0 5618540  76484 2164816    0    0     0     0  301   55 25  0 75  0  0
 1  0      0 5618540  76484 2164816    0    0     0     0  313   74 25  0 75  0  0
 1  0      0 5618540  76484 2164816    0    0     0     0  304   54 25  0 75  0  0
 1  0      0 5618540  76484 2164816    0    0     0     0  302   60 25  0 75  0  0
 1  0      0 5618540  76488 2164816    0    0     0    24  314   67 25  0 75  0  0
 1  0      0 5618540  76488 2164816    0    0     0     0  313   69 25  0 75  0  0
 1  0      0 5618540  76488 2164816    0    0     0     0  301   56 25  0 75  0  0
 1  0      0 5618540  76488 2164816    0    0     0     0  308   66 25  0 75  0  0
 1  0      0 5620900  76488 2164816    0    0     0     0  319   64 23  2 75  0  0
 2  0      0 5617196  76488 2164816    0    0     0    12  330   97 23  2 75  0  0
 1  0      0 5618644  76488 2164816    0    0     0     4  314   60 23  2 75  0  0
 1  0      0 5616440  76488 2164816    0    0     0     0  309   68 24  1 75  0  0
 1  0      0 5614424  76488 2164816    0    0     0     0  300   56 24  1 75  0  0
 1  0      0 5614424  76488 2164816    0    0     0     0  304   71 24  1 75  0  0
 1  0      0 5614424  76492 2164812    0    0     0    12  306   61 24  1 75  0  0
 1  0      0 5614424  76492 2164816    0    0     0     0  300   59 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5614424  76492 2164816    0    0     0     4  320   67 25  0 75  0  0
 1  0      0 5613668  76492 2164816    0    0     0     0  313   76 25  0 75  0  0
 1  0      0 5613668  76492 2164816    0    0     0     0  295   52 25  0 75  0  0
 1  0      0 5613668  76492 2164816    0    0     0    12  329   83 25  0 74  0  0
 1  0      0 5613668  76492 2164816    0    0     0     0  307   58 25  0 75  0  0
 1  0      0 5613668  76492 2164816    0    0     0     0  318   83 25  0 75  0  0
 1  0      0 5613668  76492 2164816    0    0     0     4  328   72 25  0 75  0  0
 1  0      0 5613668  76492 2164816    0    0     0     0  305   64 25  0 75  0  0
 1  0      0 5613668  76496 2164812    0    0     0    12  309   67 25  0 74  0  0
 1  0      0 5613668  76496 2164816    0    0     0     0  307   64 25  0 75  0  0
 1  0      0 5613668  76496 2164816    0    0     0     0  301   58 25  0 75  0  0
 1  0      0 5613668  76496 2164816    0    0     0     0  304   61 25  0 75  0  0
 1  0      0 5613668  76496 2164816    0    0     0     4  314   56 25  0 75  0  0
