procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5735808  61476 2064948    0    0     0     0  299   58 25  0 75  0  0
 1  0      0 5735808  61476 2064952    0    0     0     0  310   77 25  0 75  0  0
 1  0      0 5734476  61476 2064952    0    0     0     0  337   82 25  1 75  0  0
 1  0      0 5734548  61476 2064952    0    0     0     8  337   82 25  0 75  0  0
 1  0      0 5734548  61484 2064952    0    0     0    20  320   85 25  0 75  0  0
 1  0      0 5734548  61484 2064952    0    0     0     0  314   75 25  0 75  0  0
 1  0      0 5734548  61484 2064952    0    0     0     0  316   66 25  0 75  0  0
 1  0      0 5734548  61484 2064952    0    0     0     0  319   67 25  0 75  0  0
 1  0      0 5734548  61484 2064952    0    0     0     0  319   75 25  0 75  0  0
 1  0      0 5734548  61488 2064952    0    0     0    16  337   98 25  0 75  0  0
 1  0      0 5734548  61488 2064952    0    0     0     0  307   65 25  0 75  0  0
 1  0      0 5734548  61488 2064952    0    0     0     0  315   71 25  0 75  0  0
 1  0      0 5734548  61488 2064952    0    0     0     0  325   71 25  0 75  0  0
 1  0      0 5734548  61488 2064952    0    0     0     0  320   73 25  0 75  0  0
 1  0      0 5734548  61496 2064952    0    0     0    12  323   86 25  0 75  0  0
 1  0      0 5734548  61496 2064952    0    0     0     4  332   75 25  0 75  0  0
 1  0      0 5734548  61496 2064952    0    0     0     0  343   84 25  0 75  0  0
 1  0      0 5734548  61496 2064952    0    0     0     0  318   75 25  0 75  0  0
 1  0      0 5734548  61496 2064952    0    0     0     0  322   73 25  0 75  0  0
 1  0      0 5734548  61500 2064952    0    0     0    12  323   87 25  0 75  0  0
 1  0      0 5734548  61500 2064952    0    0     0     0  315   67 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5734548  61500 2064952    0    0     0     4  331   84 25  0 75  0  0
 1  0      0 5734548  61500 2064952    0    0     0     0  310   65 25  0 75  0  0
 1  0      0 5734548  61500 2064952    0    0     0     0  339   88 25  0 75  0  0
 1  0      0 5734548  61504 2064948    0    0     0    12  314   77 25  0 75  0  0
 1  0      0 5734548  61504 2064952    0    0     0     0  314   73 25  0 75  0  0
 1  0      0 5734548  61504 2064952    0    0     0     0  317   66 25  0 75  0  0
 1  0      0 5734548  61504 2064952    0    0     0     4  330   79 25  0 75  0  0
 1  0      0 5734548  61504 2064952    0    0     0     0  321   81 25  0 75  0  0
 1  0      0 5734548  61508 2064948    0    0     0    12  344  107 25  0 75  0  0
 1  0      0 5734548  61508 2064952    0    0     0     0  307   66 25  0 75  0  0
 1  0      0 5734548  61508 2064952    0    0     0     0  305   64 25  0 75  0  0
 1  0      0 5732712  61508 2064952    0    0     0     0  324   76 24  1 75  0  0
 1  0      0 5732532  61508 2064952    0    0     0     4  339   89 25  0 75  0  0
 1  0      0 5732532  61512 2064952    0    0     0    20  336   93 25  0 74  0  0
 1  0      0 5732532  61512 2064952    0    0     0     0  308   68 25  0 75  0  0
 1  0      0 5732532  61512 2064952    0    0     0     0  322   87 25  0 75  0  0
 1  0      0 5732532  61512 2064952    0    0     0     0  356  115 25  0 75  0  0
 1  0      0 5732532  61512 2064952    0    0     0     0  318   76 25  0 75  0  0
 1  0      0 5732532  61520 2064952    0    0     0    16  327   97 25  0 75  0  0
 1  0      0 5732532  61520 2064952    0    0     0     0  310   67 25  0 75  0  0
 1  0      0 5732532  61520 2064952    0    0     0     0  305   73 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5732532  61520 2064952    0    0     0     0  300   66 25  0 75  0  0
 1  0      0 5732532  61520 2064952    0    0     0     0  310   65 25  0 75  0  0
 1  0      0 5732532  61524 2064952    0    0     0    12  319   80 25  0 75  0  0
 1  0      0 5732532  61524 2064956    0    0     0     8  333   89 25  0 75  0  0
 1  0      0 5732532  61524 2064956    0    0     0     0  320   71 25  0 75  0  0
 1  0      0 5732532  61524 2064956    0    0     0     0  319   71 25  0 75  0  0
 1  0      0 5732532  61524 2064956    0    0     0     0  326   77 25  0 75  0  0
 1  0      0 5732532  61528 2064952    0    0     0    20  318   87 25  0 75  0  0
 1  0      0 5732532  61528 2064956    0    0     0     0  305   68 25  0 75  0  0
 1  0      0 5732532  61528 2064956    0    0     0     4  339   86 25  0 75  0  0
 1  0      0 5732532  61528 2064956    0    0     0     0  301   58 25  0 75  0  0
 1  0      0 5732532  61528 2064956    0    0     0     0  312   72 25  0 75  0  0
 1  0      0 5732532  61536 2064956    0    0     0    12  329   88 25  0 75  0  0
 1  0      0 5732532  61536 2064956    0    0     0     0  313   69 25  0 75  0  0
 1  0      0 5732532  61536 2064956    0    0     0     0  313   64 25  0 75  0  0
 1  0      0 5732532  61536 2064956    0    0     0     4  324   79 25  0 75  0  0
 1  0      0 5732532  61536 2064956    0    0     0     0  323   77 25  0 75  0  0
 1  0      0 5732532  61540 2064956    0    0     0    12  328   87 25  0 75  0  0
 1  0      0 5732532  61540 2064956    0    0     0     0  302   62 25  0 75  0  0
 1  0      0 5732532  61540 2064956    0    0     0     0  314   81 25  0 75  0  0
 1  0      0 5732028  61540 2064956    0    0     0     0  324   79 24  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 5731776  61544 2064952    0    0     0    16  338   89 25  0 75  0  0
 1  0      0 5731776  61544 2064956    0    0     0     0  326   81 25  0 75  0  0
 1  0      0 5731776  61544 2064956    0    0     0     0  326   82 25  0 75  0  0
 1  0      0 5731776  61544 2064956    0    0     0     0  330   69 25  0 75  0  0
 1  0      0 5731776  61544 2064956    0    0     0     0  312   62 25  0 75  0  0
 1  0      0 5731776  61544 2064956    0    0     0     0  332   75 25  0 75  0  0
 1  0      0 5731776  61548 2064952    0    0     0    16  331   98 25  0 75  0  0
 1  0      0 5731776  61548 2064956    0    0     0     0  316   75 25  0 75  0  0
 1  0      0 5731776  61548 2064956    0    0     0     0  309   64 25  0 75  0  0
 1  0      0 5731776  61548 2064956    0    0     0     0  318   60 25  0 75  0  0
 1  0      0 5731776  61548 2064956    0    0     0     0  312   72 25  0 75  0  0
 1  0      0 5731776  61556 2064956    0    0     0    12  328   89 25  0 75  0  0
 1  0      0 5731776  61556 2064956    0    0     0     4  324   74 25  0 75  0  0
 1  0      0 5731776  61556 2064956    0    0     0     0  321   76 25  0 75  0  0
 1  0      0 5731776  61556 2064956    0    0     0     0  316   75 25  0 75  0  0
 1  0      0 5731776  61556 2064956    0    0     0     0  332   78 25  0 75  0  0
 1  0      0 5731776  61564 2064948    0    0     0    20  328   85 25  0 75  0  0
 1  0      0 5731776  61564 2064956    0    0     0     0  333   82 25  0 75  0  0
 1  0      0 5731776  61564 2064956    0    0     0     4  327   81 25  0 75  0  0
 1  0      0 5731776  61564 2064956    0    0     0     0  307   67 25  0 75  0  0
 1  0      0 5731776  61564 2064956    0    0     0     0  319   67 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5731776  61572 2064956    0    0     0    12  325   88 25  0 75  0  0
 1  0      0 5731776  61572 2064956    0    0     0     0  328   78 25  0 75  0  0
 1  0      0 5731776  61572 2064956    0    0     0     0  310   65 25  0 75  0  0
 1  0      0 5731776  61572 2064956    0    0     0     4  329   77 25  0 75  0  0
 1  0      0 5731776  61572 2064956    0    0     0     0  333   82 25  0 75  0  0
 1  0      0 5731776  61580 2064956    0    0     0    12  324   87 25  0 75  0  0
 1  0      0 5731776  61580 2064960    0    0     0     0  318   71 25  0 75  0  0
 1  0      0 5731776  61580 2064960    0    0     0     0  304   68 25  0 75  0  0
 1  0      0 5736312  61580 2064960    0    0     0     0  327   79 25  1 75  0  0
 1  0      0 5736060  61580 2064960    0    0     0     8  323   79 25  0 75  0  0
 1  0      0 5736060  61584 2064960    0    0     0    20  319   86 25  0 75  0  0
 1  0      0 5736060  61584 2064960    0    0     0     0  322   74 25  0 75  0  0
 1  0      0 5736060  61584 2064960    0    0     0     0  306   63 25  0 75  0  0
 1  0      0 5736060  61584 2064960    0    0     0     0  312   76 25  0 75  0  0
 1  0      0 5736060  61584 2064960    0    0     0     0  311   70 25  0 75  0  0
 1  0      0 5736060  61592 2064952    0    0     0    16  322   87 25  0 75  0  0
 1  0      0 5736060  61592 2064960    0    0     0     0  314   71 25  0 75  0  0
 1  0      0 5736060  61592 2064960    0    0     0     0  310   81 25  0 75  0  0
 1  0      0 5736060  61592 2064960    0    0     0     0  316   69 25  0 75  0  0
 1  0      0 5736060  61592 2064960    0    0     0     0  301   65 25  0 75  0  0
 1  0      0 5736060  61600 2064960    0    0     0    12  327   85 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5736060  61600 2064960    0    0     0     4  339   89 25  0 75  0  0
 1  0      0 5736060  61600 2064960    0    0     0     0  306   64 25  0 75  0  0
 1  0      0 5736060  61600 2064960    0    0     0     0  333   85 25  0 75  0  0
 1  0      0 5736060  61600 2064960    0    0     0     0  306   68 25  0 75  0  0
 1  0      0 5736060  61608 2064960    0    0     0    12  331  109 25  0 75  0  0
 1  0      0 5736060  61608 2064960    0    0     0     0  316   72 25  0 75  0  0
 1  0      0 5736060  61608 2064960    0    0     0     4  328   76 25  0 75  0  0
 1  0      0 5736060  61608 2064960    0    0     0     0  307   61 25  0 75  0  0
 1  0      0 5736060  61608 2064960    0    0     0     0  306   75 25  0 75  0  0
 1  0      0 5736060  61612 2064960    0    0     0    12  331   82 25  0 75  0  0
 1  0      0 5736060  61612 2064960    0    0     0     0  313   72 25  0 75  0  0
 1  0      0 5736060  61612 2064960    0    0     0     0  305   64 25  0 75  0  0
 1  0      0 5736060  61612 2064960    0    0     0     4  341   87 25  0 75  0  0
 1  0      0 5736060  61612 2064960    0    0     0     0  314   70 25  0 75  0  0
 1  0      0 5736060  61616 2064960    0    0     0    12  335   90 25  0 75  0  0
 1  0      0 5736060  61616 2064960    0    0     0     0  312   67 25  0 75  0  0
 1  0      0 5736060  61616 2064960    0    0     0     0  315   79 25  0 75  0  0
 1  0      0 5733992  61616 2064960    0    0     0     0  321   71 24  1 75  0  0
 1  0      0 5733540  61616 2064960    0    0     0     4  326   78 25  1 75  0  0
 1  0      0 5733540  61620 2064960    0    0     0    20  334   94 25  0 75  0  0
 1  0      0 5733540  61620 2064960    0    0     0     0  320   73 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5733540  61620 2064960    0    0     0     0  309   61 25  0 75  0  0
 1  0      0 5733540  61620 2064960    0    0     0     0  312   65 25  0 75  0  0
 1  0      0 5733540  61620 2064960    0    0     0     0  319   68 25  0 75  0  0
 1  0      0 5733540  61624 2064960    0    0     0    16  333  101 25  0 75  0  0
 1  0      0 5733540  61624 2064960    0    0     0     0  315   71 25  0 75  0  0
 1  0      0 5733540  61624 2064960    0    0     0     0  313   67 25  0 75  0  0
 1  0      0 5733540  61624 2064960    0    0     0     0  330   74 25  0 75  0  0
 1  0      0 5733540  61624 2064960    0    0     0     0  331   82 25  0 75  0  0
 1  0      0 5733540  61632 2064952    0    0     0    12  311   75 25  0 75  0  0
 1  0      0 5733540  61632 2064960    0    0     0     4  324   75 25  0 75  0  0
 1  0      0 5733540  61632 2064960    0    0     0     0  307   63 25  0 75  0  0
 1  0      0 5733540  61632 2064964    0    0     0     0  322   84 25  0 75  0  0
 1  0      0 5733540  61632 2064964    0    0     0     0  323   72 25  0 75  0  0
 1  0      0 5733540  61640 2064964    0    0     0    12  326   89 25  0 75  0  0
 1  0      0 5733540  61640 2064964    0    0     0     0  313   71 25  0 75  0  0
 1  0      0 5733540  61640 2064964    0    0     0     8  331   86 25  0 75  0  0
 1  0      0 5733540  61640 2064964    0    0     0     0  304   63 25  0 75  0  0
 1  0      0 5733540  61640 2064964    0    0     0     0  309   67 25  0 75  0  0
 1  0      0 5733540  61648 2064964    0    0     0    20  321   83 25  0 75  0  0
 1  0      0 5733540  61648 2064964    0    0     0     0  335   83 25  0 75  0  0
 1  0      0 5733540  61648 2064964    0    0     0     0  307   65 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5733540  61648 2064964    0    0     0     4  324   71 25  0 75  0  0
 1  0      0 5733540  61648 2064964    0    0     0     0  326   75 25  0 75  0  0
 1  0      0 5733540  61656 2064964    0    0     0    12  332   96 25  0 75  0  0
 1  0      0 5733540  61656 2064964    0    0     0     0  312   64 25  0 75  0  0
 1  0      0 5733540  61656 2064964    0    0     0     0  317   70 25  0 75  0  0
 1  0      0 5731276  61656 2064964    0    0     0     0  337   83 24  1 75  0  0
 1  0      0 5730520  61656 2064964    0    0     0     4  325   84 25  0 75  0  0
 1  0      0 5730520  61660 2064964    0    0     0    12  328   90 25  0 75  0  0
 1  0      0 5730520  61660 2064964    0    0     0     0  322   75 25  0 75  0  0
 1  0      0 5730520  61660 2064964    0    0     0     0  317   64 25  0 75  0  0
 1  0      0 5730520  61660 2064964    0    0     0     0  334   94 25  0 75  0  0
 1  0      0 5730520  61660 2064964    0    0     0     0  324   77 25  0 75  0  0
 1  0      0 5730520  61664 2064964    0    0     0    16  329   90 25  0 75  0  0
 1  0      0 5730520  61664 2064964    0    0     0     0  311   61 25  0 75  0  0
 1  0      0 5730520  61664 2064964    0    0     0     0  308   75 25  0 75  0  0
 1  0      0 5730520  61664 2064964    0    0     0     0  306   60 25  0 75  0  0
 1  0      0 5730520  61664 2064964    0    0     0     0  326   75 25  0 75  0  0
 1  0      0 5730520  61668 2064964    0    0     0    12  340   92 25  0 75  0  0
 1  0      0 5730520  61668 2064964    0    0     0     4  328   82 25  0 75  0  0
 1  0      0 5730520  61668 2064964    0    0     0     0  309   63 25  0 75  0  0
 1  0      0 5730520  61668 2064964    0    0     0     0  322   79 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 5730520  61676 2064956    0    0     0    12  315   76 25  0 75  0  0
 1  0      0 5730520  61676 2064964    0    0     0     0  325   85 25  0 75  0  0
 1  0      0 5730520  61676 2064964    0    0     0     0  313   68 25  0 75  0  0
 1  0      0 5730520  61676 2064964    0    0     0     4  321   74 25  0 75  0  0
 1  0      0 5730520  61676 2064964    0    0     0     0  312   66 25  0 75  0  0
 1  0      0 5730520  61676 2064964    0    0     0     0  309   72 25  0 75  0  0
 1  0      0 5730520  61680 2064964    0    0     0    20  324   83 25  0 75  0  0
 1  0      0 5730520  61680 2064964    0    0     0     0  324   79 25  0 75  0  0
 1  0      0 5730520  61680 2064964    0    0     0     0  305   64 25  0 75  0  0
 1  0      0 5730520  61680 2064964    0    0     0     4  340   84 25  0 75  0  0
 1  0      0 5730520  61680 2064964    0    0     0     0  314   72 25  0 75  0  0
 1  0      0 5730520  61684 2064964    0    0     0    12  318   83 25  0 75  0  0
 1  0      0 5730520  61684 2064964    0    0     0     0  314   75 25  0 75  0  0
 1  0      0 5730520  61684 2064968    0    0     0     0  309   74 25  0 75  0  0
 1  0      0 5728704  61684 2064968    0    0     0     0  347   91 25  1 75  0  0
 1  0      0 5728756  61684 2064968    0    0     0     8  338   86 25  0 75  0  0
 1  0      0 5728756  61692 2064968    0    0     0    20  319   89 25  0 75  0  0
 1  0      0 5728756  61692 2064968    0    0     0     0  314   76 25  0 75  0  0
 1  0      0 5728756  61692 2064968    0    0     0     0  309   68 25  0 75  0  0
 1  0      0 5728756  61692 2064968    0    0     0     0  321   74 25  0 75  0  0
 1  0      0 5728756  61692 2064968    0    0     0     0  326   78 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5728756  61700 2064968    0    0     0    16  343  105 25  0 75  0  0
 1  0      0 5728756  61700 2064968    0    0     0     0  316   70 25  0 75  0  0
 1  0      0 5728756  61700 2064968    0    0     0     0  324   72 25  0 75  0  0
 1  0      0 5728756  61700 2064968    0    0     0     0  310   64 25  0 75  0  0
 1  0      0 5728756  61700 2064968    0    0     0     0  313   66 25  0 75  0  0
 1  0      0 5728756  61708 2064968    0    0     0    12  317   84 25  0 75  0  0
 1  0      0 5728756  61708 2064968    0    0     0     4  319   75 25  0 75  0  0
 1  0      0 5728756  61708 2064968    0    0     0     0  331   81 25  0 75  0  0
 1  0      0 5728756  61708 2064968    0    0     0     0  316   73 25  0 75  0  0
 1  0      0 5728756  61708 2064968    0    0     0     0  321   62 25  0 75  0  0
 1  0      0 5728756  61716 2064968    0    0     0    12  327   91 25  0 75  0  0
 1  0      0 5728756  61716 2064968    0    0     0     0  333   84 25  0 75  0  0
 1  0      0 5728756  61716 2064968    0    0     0     4  335   80 25  0 75  0  0
 1  0      0 5728756  61716 2064968    0    0     0     0  317   64 25  0 75  0  0
 1  0      0 5728756  61716 2064968    0    0     0     0  326   70 25  0 75  0  0
 1  0      0 5728756  61724 2064960    0    0     0    12  321   84 25  0 75  0  0
 1  0      0 5728756  61724 2064968    0    0     0     0  319   77 25  0 75  0  0
 1  0      0 5728756  61724 2064968    0    0     0     0  305   62 25  0 75  0  0
 1  0      0 5728252  61724 2064968    0    0     0    32  410  221 25  1 74  0  0
 1  0      0 5728252  61724 2064968    0    0     0     0  320   66 25  0 75  0  0
 1  0      0 5728252  61724 2064968    0    0     0     0  329   89 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5728252  61724 2064968    0    0     0     0  326   75 25  0 75  0  0
 1  0      0 5728252  61724 2064968    0    0     0     0  315   69 25  0 75  0  0
 1  0      0 5727444  61728 2064964    0    0     0   304  379  143 24  1 74  1  0
 1  0      0 5727496  61728 2064968    0    0     0     4  334   88 24  1 75  0  0
 1  0      0 5727496  61728 2064968    0    0     0    84  323   80 25  0 75  0  0
 1  0      0 5727496  61728 2064968    0    0     0     0  312   73 25  0 75  0  0
 1  0      0 5727496  61728 2064968    0    0     0     0  312   68 25  0 75  0  0
 1  0      0 5727496  61732 2064968    0    0     0    20  326   91 25  0 75  0  0
 2  0      0 5727496  61732 2064968    0    0     0     0  322   64 25  0 75  0  0
 1  0      0 5727496  61732 2064968    0    0     0     4  329   82 25  0 75  0  0
 1  0      0 5727496  61732 2064968    0    0     0     0  328   78 25  0 75  0  0
 1  0      0 5727496  61732 2064968    0    0     0     0  321   79 25  0 75  0  0
 1  0      0 5727496  61732 2064968    0    0     0     0  318   71 25  0 75  0  0
 1  0      0 5727496  61740 2064968    0    0     0    12  340   93 25  0 75  0  0
 1  0      0 5727496  61740 2064968    0    0     0     0  318   80 25  0 75  0  0
 1  0      0 5727496  61740 2064968    0    0     0     4  332   83 25  0 75  0  0
 1  0      0 5727496  61740 2064968    0    0     0     0  327   77 25  0 75  0  0
 1  0      0 5727496  61740 2064972    0    0     0     0  322   83 25  0 75  0  0
 1  0      0 5727496  61744 2064972    0    0     0    12  337  103 25  0 75  0  0
 1  0      0 5727496  61744 2064972    0    0     0     0  312   70 25  0 75  0  0
 1  0      0 5727496  61744 2064972    0    0     0     0  307   71 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5727496  61744 2064972    0    0     0     8  333   87 25  0 75  0  0
 1  0      0 5727496  61744 2064972    0    0     0     0  326   88 25  0 75  0  0
 1  0      0 5727496  61752 2064972    0    0     0    20  336   90 25  0 75  0  0
 1  0      0 5727496  61752 2064972    0    0     0     0  316   74 25  0 75  0  0
 1  0      0 5727496  61752 2064972    0    0     0     0  317   72 25  0 75  0  0
 1  0      0 5727496  61752 2064972    0    0     0     0  325   86 25  0 75  0  0
 1  0      0 5727496  61752 2064972    0    0     0     4  322   75 25  0 75  0  0
 1  0      0 5727496  61760 2064972    0    0     0    12  343   94 25  0 75  0  0
 1  0      0 5727496  61760 2064972    0    0     0     0  309   61 25  0 75  0  0
 1  0      0 5727496  61760 2064972    0    0     0     0  324   81 25  0 75  0  0
 1  0      0 5727496  61760 2064972    0    0     0     0  309   64 25  0 75  0  0
 1  0      0 5725480  61760 2064972    0    0     0     0  377  104 24  2 75  0  0
 1  0      0 5725480  61764 2064972    0    0     0    16  330   90 24  1 75  0  0
 1  0      0 5725228  61764 2064972    0    0     0     0  317   78 25  0 75  0  0
 1  0      0 5725228  61764 2064972    0    0     0     0  331   80 25  0 75  0  0
 1  0      0 5725228  61764 2064972    0    0     0     0  324   72 25  0 75  0  0
 1  0      0 5725228  61764 2064972    0    0     0     0  314   71 25  0 75  0  0
 1  0      0 5725228  61768 2064972    0    0     0    12  332   94 25  0 75  0  0
 1  0      0 5725228  61768 2064972    0    0     0     4  326   78 25  0 75  0  0
 1  0      0 5725228  61768 2064972    0    0     0    16  326   79 25  0 75  0  0
 1  0      0 5725228  61768 2064972    0    0     0     0  316   65 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 5725228  61776 2064964    0    0     0    12  319   77 25  0 75  0  0
 1  0      0 5725228  61776 2064972    0    0     0     0  330   80 25  0 75  0  0
 1  0      0 5725228  61776 2064972    0    0     0     0  337   83 25  0 75  0  0
 1  0      0 5725228  61776 2064972    0    0     0     4  334   71 25  0 75  0  0
 1  0      0 5725228  61776 2064972    0    0     0     0  324   77 25  0 75  0  0
 1  0      0 5725228  61776 2064972    0    0     0     0  326   76 25  0 75  0  0
 1  0      0 5725228  61784 2064972    0    0     0    12  329   90 25  0 75  0  0
 1  0      0 5725228  61784 2064972    0    0     0     0  320   72 25  0 75  0  0
 1  0      0 5725228  61784 2064972    0    0     0     0  321   80 25  0 75  0  0
 1  0      0 5725228  61784 2064972    0    0     0     4  324   74 25  0 75  0  0
 1  0      0 5725228  61784 2064972    0    0     0     0  318   71 25  0 75  0  0
 1  0      0 5725228  61792 2064972    0    0     0    12  320   84 25  0 75  0  0
 1  0      0 5725228  61792 2064972    0    0     0     0  317   78 25  0 75  0  0
 1  0      0 5725228  61792 2064972    0    0     0     0  310   66 25  0 75  0  0
 1  0      0 5725228  61792 2064972    0    0     0     0  319   76 25  0 75  0  0
 1  0      0 5725228  61792 2064972    0    0     0     4  314   67 25  0 75  0  0
 1  0      0 5725228  61796 2064972    0    0     0    12  329  100 25  0 75  0  0
 1  0      0 5725228  61796 2064972    0    0     0     0  318   72 25  0 75  0  0
 1  0      0 5725228  61796 2064972    0    0     0     0  310   63 25  0 75  0  0
 1  0      0 5725228  61796 2064972    0    0     0     0  311   64 25  0 75  0  0
 1  0      0 5735868  61796 2064976    0    0     0     0  341   96 24  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5735868  61804 2064976    0    0     0    20  334   91 25  0 75  0  0
 1  0      0 5735868  61804 2064976    0    0     0     0  311   77 25  0 75  0  0
 1  0      0 5735868  61804 2064976    0    0     0     0  320   71 25  0 75  0  0
 1  0      0 5735868  61804 2064976    0    0     0     0  313   79 25  0 75  0  0
 1  0      0 5735868  61804 2064976    0    0     0     0  306   65 25  0 75  0  0
 1  0      0 5735868  61808 2064976    0    0     0    20  333   89 25  0 75  0  0
 1  0      0 5735868  61808 2064976    0    0     0     4  336   76 25  0 75  0  0
 1  0      0 5735868  61808 2064976    0    0     0     0  325   82 25  0 75  0  0
 1  0      0 5735868  61808 2064976    0    0     0     0  306   58 25  0 75  0  0
 1  0      0 5735868  61808 2064976    0    0     0     0  313   71 25  0 75  0  0
 1  0      0 5735868  61816 2064976    0    0     0    12  319   81 25  0 75  0  0
 1  0      0 5735868  61816 2064976    0    0     0     0  315   76 25  0 75  0  0
 1  0      0 5735868  61816 2064976    0    0     0     4  326   74 25  0 75  0  0
 1  0      0 5735868  61816 2064976    0    0     0     0  325   72 25  0 75  0  0
 1  0      0 5735868  61816 2064976    0    0     0     0  323   82 25  0 75  0  0
 1  0      0 5735868  61820 2064976    0    0     0    12  331   94 25  0 75  0  0
 1  0      0 5735868  61820 2064976    0    0     0     0  321   78 25  0 75  0  0
 1  0      0 5735868  61820 2064976    0    0     0     0  311   76 25  0 75  0  0
 1  0      0 5735868  61820 2064976    0    0     0     4  315   65 25  0 75  0  0
 1  0      0 5735868  61820 2064976    0    0     0     0  317   80 25  0 75  0  0
 1  0      0 5735868  61828 2064976    0    0     0    12  320   82 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5735868  61828 2064976    0    0     0     0  324   76 25  0 75  0  0
 1  0      0 5735868  61828 2064976    0    0     0     0  313   66 25  0 75  0  0
 1  0      0 5735868  61828 2064976    0    0     0     0  320   93 25  0 75  0  0
 1  0      0 5735868  61828 2064976    0    0     0     4  321   73 25  0 75  0  0
 1  0      0 5735868  61832 2064976    0    0     0    12  337   93 25  0 75  0  0
 1  0      0 5735868  61832 2064976    0    0     0     0  302   65 25  0 75  0  0
 1  0      0 5735868  61832 2064976    0    0     0     0  317   80 25  0 75  0  0
 1  0      0 5735868  61832 2064976    0    0     0     0  317   70 25  0 75  0  0
 1  0      0 5734160  61832 2064976    0    0     0     0  330   81 24  1 75  0  0
 1  0      0 5734160  61836 2064972    0    0     0    16  348   99 24  1 75  0  0
 1  0      0 5733404  61836 2064976    0    0     0     0  316   77 25  0 75  0  0
 1  0      0 5733404  61836 2064976    0    0     0     0  308   65 25  0 75  0  0
 1  0      0 5733404  61836 2064976    0    0     0     0  324   71 25  0 75  0  0
 1  0      0 5733404  61836 2064976    0    0     0     0  310   63 25  0 75  0  0
 1  0      0 5733404  61840 2064976    0    0     0    20  332   97 25  0 75  0  0
 1  0      0 5733404  61840 2064976    0    0     0     4  319   67 25  0 75  0  0
 1  0      0 5733404  61840 2064976    0    0     0     0  320   70 25  0 75  0  0
 1  0      0 5733404  61840 2064976    0    0     0     0  316   70 25  0 75  0  0
 1  0      0 5733404  61840 2064976    0    0     0     0  319   71 25  0 75  0  0
 1  0      0 5733404  61848 2064968    0    0     0    12  319   80 25  0 75  0  0
 1  0      0 5733404  61848 2064976    0    0     0     0  324   79 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5733404  61848 2064976    0    0     0     4  316   69 25  0 75  0  0
 1  0      0 5733404  61848 2064980    0    0     0     0  317   76 25  0 75  0  0
 1  0      0 5732148  61848 2064980    0    0     0     0  369  117 25  1 75  0  0
 1  0      0 5732148  61852 2064980    0    0     0    40  336   93 25  0 75  0  0
 1  0      0 5732148  61852 2064980    0    0     0     0  305   69 25  0 75  0  0
 1  0      0 5732148  61852 2064980    0    0     0     0  320   82 25  0 75  0  0
