procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83204 2546712    0    0     0     0  271   73 20  0 80  0  0
 1  0      0 5263864  83204 2546712    0    0     0     0  279   81 20  0 80  0  0
 1  0      0 5263864  83204 2546712    0    0     0     4  286   84 20  0 80  0  0
 1  0      0 5263864  83212 2546712    0    0     0    12  277   91 20  0 80  0  0
 1  0      0 5263864  83212 2546712    0    0     0     0  267   74 20  0 80  0  0
 1  0      0 5263864  83212 2546712    0    0     0     0  266   70 20  0 80  0  0
 1  0      0 5263864  83212 2546712    0    0     0     0  270   84 20  0 80  0  0
 0  0      0 5263864  83212 2546712    0    0     0     0  154   87  9  0 91  0  0
 0  0      0 5263864  83216 2546712    0    0     0    16  659 1192 12  0 87  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5263864  83216 2546712    0    0     0     0  440  785  8  0 92  0  0
 0  0      0 5263864  83216 2546712    0    0     0     0  438  794  8  0 92  0  0
 0  0      0 5263864  83216 2546716    0    0     0     0  470  776  9  0 91  0  0
 0  0      0 5263864  83216 2546716    0    0     0     0  463  765  9  0 91  0  0
 1  0      0 5263864  83220 2546716    0    0     0    12  645  885 15  0 84  0  0
 1  0      0 5263864  83220 2546716    0    0     0     8  445  585 15  0 85  0  0
 1  0      0 5263864  83220 2546716    0    0     0     0  423  530 15  0 85  0  0
 1  0      0 5263864  83220 2546716    0    0     0     0  449  553 15  0 85  0  0
 1  0      0 5263864  83220 2546716    0    0     0     0  397  475 16  0 84  0  0
 2  0      0 5263864  83228 2546716    0    0     0    24  430  536 16  0 84  0  0
 1  0      0 5263864  83228 2546716    0    0     0     0  424  506 16  0 84  0  0
 1  0      0 5263864  83228 2546716    0    0     0     4  401  458 16  0 84  0  0
 1  0      0 5263864  83228 2546716    0    0     0     0  414  501 16  0 84  0  0
 1  0      0 5263864  83228 2546716    0    0     0     0  407  454 16  0 84  0  0
 1  0      0 5263864  83236 2546716    0    0     0    24  455  553 17  0 83  0  0
 1  0      0 5263864  83236 2546716    0    0     0     0  421  504 16  0 84  0  0
 1  0      0 5263864  83236 2546716    0    0     0     0  453  546 17  0 83  0  0
 1  0      0 5263864  83236 2546716    0    0     0     4  425  481 17  0 83  0  0
 1  0      0 5263864  83236 2546716    0    0     0     0  410  464 17  0 83  0  0
 1  0      0 5263864  83244 2546716    0    0     0    12  426  503 17  0 83  0  0
 1  0      0 5263864  83244 2546716    0    0     0     0  417  450 17  0 83  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83244 2546716    0    0     0     0  419  488 17  0 83  0  0
 1  0      0 5263864  83244 2546716    0    0     0     0  400  435 17  0 82  0  0
 1  0      0 5263864  83244 2546716    0    0     0     4  442  503 17  0 82  0  0
 1  0      0 5263864  83252 2546716    0    0     0    12  433  522 18  0 82  0  0
 1  0      0 5263864  83252 2546716    0    0     0     0  432  502 18  0 82  0  0
 1  0      0 5263864  83252 2546716    0    0     0     0  402  441 18  0 82  0  0
 1  0      0 5263864  83252 2546716    0    0     0     0  439  475 18  0 82  0  0
 1  0      0 5263864  83252 2546716    0    0     0     0  423  443 19  0 82  0  0
 1  0      0 5263864  83260 2546716    0    0     0    16  445  478 18  0 81  0  0
 1  0      0 5263864  83260 2546716    0    0     0     0  414  446 18  0 81  0  0
 1  0      0 5263864  83260 2546716    0    0     0     0  433  477 19  0 81  0  0
 1  0      0 5263864  83260 2546716    0    0     0     0  412  430 19  0 81  0  0
 1  0      0 5263864  83260 2546716    0    0     0     0  434  446 19  0 81  0  0
 1  0      0 5263864  83264 2546716    0    0     0    12  417  430 19  0 81  0  0
 1  0      0 5263864  83264 2546716    0    0     0     4  447  471 19  0 81  0  0
 1  0      0 5263864  83264 2546716    0    0     0     0  401  407 19  0 81  0  0
 1  0      0 5263864  83264 2546716    0    0     0     0  412  431 19  0 81  0  0
 1  0      0 5263864  83264 2546716    0    0     0     0  416  432 19  0 81  0  0
 1  0      0 5263864  83272 2546716    0    0     0    12  408  405 19  0 80  0  0
 1  0      0 5263864  83272 2546716    0    0     0     0  437  404 20  0 80  0  0
 1  0      0 5263864  83272 2546716    0    0     0     4  405  374 20  0 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83272 2546716    0    0     0     0  401  371 20  0 80  0  0
 1  0      0 5263864  83272 2546716    0    0     0     0  375  316 20  0 80  0  0
 1  0      0 5263864  83276 2546716    0    0     0    12  394  341 20  0 80  0  0
 1  0      0 5263864  83276 2546716    0    0     0     0  384  320 21  0 80  0  0
 1  0      0 5263864  83276 2546716    0    0     0     0  401  343 21  0 79  0  0
 1  0      0 5263864  83276 2546716    0    0     0     8  400  335 21  0 79  0  0
 1  0      0 5263864  83276 2546720    0    0     0     0  396  357 21  0 79  0  0
 1  0      0 5263864  83284 2546720    0    0     0    24  392  320 21  0 79  0  0
 1  0      0 5263864  83284 2546720    0    0     0     0  388  320 21  0 79  0  0
 1  0      0 5263864  83284 2546720    0    0     0     0  390  324 21  0 79  0  0
 1  0      0 5263864  83284 2546720    0    0     0     0  385  324 21  0 79  0  0
 1  0      0 5263864  83284 2546720    0    0     0     4  402  323 21  0 79  0  0
 1  0      0 5263864  83292 2546720    0    0     0    24  400  317 21  0 78  0  0
 1  0      0 5263864  83292 2546720    0    0     0     0  400  322 22  0 78  0  0
 1  0      0 5263864  83292 2546720    0    0     0     0  373  284 22  0 79  0  0
 1  0      0 5263864  83292 2546720    0    0     0     0  387  297 22  0 78  0  0
 1  0      0 5263864  83292 2546720    0    0     0     0  401  320 22  0 78  0  0
 1  0      0 5263864  83296 2546720    0    0     0    16  435  348 22  0 78  0  0
 1  0      0 5263864  83296 2546720    0    0     0     0  394  310 22  0 78  0  0
 1  0      0 5263864  83296 2546720    0    0     0     0  392  288 22  0 78  0  0
 1  0      0 5263864  83296 2546720    0    0     0     0  384  297 22  0 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 5263864  83304 2546712    0    0     0    12  391  280 22  0 78  0  0
 1  0      0 5263864  83304 2546720    0    0     0     0  394  276 22  0 77  0  0
 1  0      0 5263864  83304 2546720    0    0     0     4  397  279 23  0 77  0  0
 1  0      0 5263864  83304 2546720    0    0     0     0  384  256 23  0 77  0  0
 1  0      0 5263864  83304 2546720    0    0     0     0  375  241 23  0 77  0  0
 1  0      0 5263864  83304 2546720    0    0     0     0  381  249 23  0 77  0  0
 1  0      0 5263864  83312 2546720    0    0     0    12  404  268 23  0 76  0  0
 1  0      0 5263864  83312 2546720    0    0     0     0  380  238 23  0 77  0  0
 1  0      0 5263864  83312 2546720    0    0     0     4  393  235 24  0 77  0  0
 1  0      0 5263864  83312 2546720    0    0     0     0  401  259 24  0 76  0  0
 1  0      0 5263864  83312 2546720    0    0     0     0  376  229 24  0 76  0  0
 1  0      0 5263864  83312 2546720    0    0     0    12  375  232 24  0 76  0  0
 1  0      0 5263864  83312 2546720    0    0     0     0  380  223 24  0 76  0  0
 1  0      0 5263864  83312 2546720    0    0     0     0  409  263 24  0 76  0  0
 1  0      0 5263864  83312 2546720    0    0     0     4  410  307 24  0 76  0  0
 1  0      0 5263864  83312 2546720    0    0     0     0  415  254 24  0 76  0  0
 1  0      0 5263864  83320 2546720    0    0     0    12  431  282 24  0 75  0  0
 1  0      0 5263864  83320 2546720    0    0     0     0  410  285 25  0 76  0  0
 1  0      0 5263864  83320 2546720    0    0     0     0  408  239 25  0 75  0  0
 1  0      0 5263864  83320 2546720    0    0     0     0  392  233 25  0 75  0  0
 1  0      0 5263864  83320 2546720    0    0     0     4  398  236 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83324 2546716    0    0     0    12  437  273 25  0 75  0  0
 1  0      0 5263864  83324 2546720    0    0     0     0  388  241 25  0 75  0  0
 1  0      0 5263864  83324 2546720    0    0     0     0  388  232 25  0 75  0  0
 1  0      0 5263864  83324 2546720    0    0     0     0  411  245 25  0 75  0  0
 1  0      0 5263864  83324 2546720    0    0     0     0  414  260 25  0 75  0  0
 1  0      0 5263864  83332 2546720    0    0     0    16  414  266 25  0 75  0  0
 1  0      0 5263864  83332 2546720    0    0     0     0  401  270 25  0 75  0  0
 1  0      0 5263864  83332 2546720    0    0     0     0  389  227 25  0 75  0  0
 1  0      0 5263864  83332 2546724    0    0     0     0  400  238 25  0 75  0  0
 1  0      0 5263864  83332 2546724    0    0     0     0  417  263 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0    12  404  282 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     8  401  240 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  390  235 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  389  229 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  416  268 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0    24  408  268 25  0 74  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  396  242 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     4  410  250 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  403  246 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  396  237 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0    24  405  249 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83340 2546724    0    0     0     0  408  272 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  409  267 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     4  402  260 25  0 75  0  0
 1  0      0 5263864  83340 2546724    0    0     0     0  384  240 25  0 75  0  0
 1  0      0 5263864  83344 2546724    0    0     0    12  405  254 25  0 75  0  0
 1  0      0 5263864  83344 2546724    0    0     0     0  385  240 25  0 75  0  0
 1  0      0 5263864  83344 2546724    0    0     0     0  381  232 25  0 75  0  0
 1  0      0 5263864  83344 2546724    0    0     0     0  385  240 25  0 75  0  0
 1  0      0 5263864  83344 2546724    0    0     0     4  392  234 25  0 75  0  0
 1  0      0 5263864  83348 2546724    0    0     0    12  412  279 25  0 75  0  0
 1  0      0 5263864  83348 2546724    0    0     0     0  399  245 25  0 75  0  0
 1  0      0 5263864  83348 2546724    0    0     0     0  383  230 25  0 75  0  0
 1  0      0 5263864  83348 2546724    0    0     0     0  399  246 25  0 75  0  0
 1  0      0 5263864  83348 2546724    0    0     0     0  407  249 25  0 75  0  0
 1  0      0 5263864  83356 2546716    0    0     0    16  447  296 25  0 75  0  0
 1  0      0 5263864  83356 2546724    0    0     0     0  410  263 25  0 75  0  0
 1  0      0 5263864  83356 2546724    0    0     0     0  424  255 25  0 75  0  0
 1  0      0 5263864  83356 2546724    0    0     0     0  391  227 25  0 75  0  0
 1  0      0 5263864  83356 2546724    0    0     0     0  396  232 25  0 75  0  0
 1  0      0 5263864  83360 2546720    0    0     0    12  407  250 25  0 75  0  0
 1  0      0 5263864  83360 2546724    0    0     0     4  436  269 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83360 2546724    0    0     0     0  391  227 25  0 75  0  0
 1  0      0 5263864  83360 2546724    0    0     0     0  410  267 25  0 75  0  0
 1  0      0 5263864  83360 2546724    0    0     0     0  397  241 25  0 75  0  0
 1  0      0 5263864  83364 2546724    0    0     0    12  426  266 25  0 75  0  0
 1  0      0 5263864  83364 2546724    0    0     0     0  393  239 25  0 75  0  0
 1  0      0 5263864  83364 2546724    0    0     0     4  409  231 25  0 75  0  0
 1  0      0 5263864  83364 2546724    0    0     0     0  389  224 25  0 75  0  0
 1  0      0 5263864  83364 2546724    0    0     0     0  381  210 25  0 75  0  0
 1  0      0 5263864  83368 2546724    0    0     0    12  403  243 25  0 75  0  0
 1  0      0 5263864  83368 2546724    0    0     0     0  410  248 25  0 75  0  0
 1  0      0 5263864  83368 2546724    0    0     0     0  404  227 25  0 75  0  0
 1  0      0 5263864  83368 2546724    0    0     0     4  423  262 25  0 75  0  0
 1  0      0 5263864  83368 2546724    0    0     0     0  401  244 25  0 75  0  0
 1  0      0 5263864  83368 2546728    0    0     0    12  408  245 25  0 75  0  0
 1  0      0 5263864  83368 2546728    0    0     0     0  416  254 25  0 75  0  0
 1  0      0 5263864  83368 2546728    0    0     0     0  400  234 25  0 75  0  0
 1  0      0 5263864  83368 2546728    0    0     0     0  401  231 25  0 75  0  0
 1  0      0 5263864  83368 2546728    0    0     0     8  391  214 25  0 75  0  0
 1  0      0 5263864  83372 2546724    0    0     0    24  414  242 25  0 74  0  0
 1  0      0 5263864  83372 2546728    0    0     0     0  390  226 25  0 75  0  0
 1  0      0 5263864  83372 2546728    0    0     0     0  380  206 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83372 2546728    0    0     0     0  401  233 25  0 75  0  0
 1  0      0 5263864  83372 2546728    0    0     0     0  393  229 25  0 75  0  0
 1  0      0 5263864  83380 2546728    0    0     0    28  433  283 25  0 75  0  0
 1  0      0 5263864  83380 2546728    0    0     0     0  413  233 25  0 75  0  0
 1  0      0 5263864  83380 2546728    0    0     0     0  407  248 25  0 75  0  0
 1  0      0 5263864  83380 2546728    0    0     0     0  386  228 25  0 75  0  0
 1  0      0 5263864  83380 2546728    0    0     0     0  400  240 25  0 75  0  0
 1  0      0 5263864  83384 2546728    0    0     0    12  413  249 25  0 74  0  0
 1  0      0 5263864  83384 2546728    0    0     0     4  412  241 25  0 75  0  0
 1  0      0 5263864  83384 2546728    0    0     0     0  404  241 25  0 75  0  0
 1  0      0 5263864  83384 2546728    0    0     0     0  405  247 25  0 75  0  0
 1  0      0 5263864  83384 2546728    0    0     0     0  403  235 25  0 75  0  0
 1  0      0 5263864  83388 2546728    0    0     0    12  397  234 25  0 75  0  0
 1  0      0 5263864  83388 2546728    0    0     0     0  401  243 25  0 75  0  0
 1  0      0 5263864  83388 2546728    0    0     0     4  392  222 25  0 75  0  0
 1  0      0 5263864  83388 2546728    0    0     0     0  384  225 25  0 75  0  0
 1  0      0 5263864  83388 2546728    0    0     0     0  386  217 25  0 75  0  0
 1  0      0 5263864  83392 2546728    0    0     0    12  403  248 25  0 75  0  0
 1  0      0 5263864  83392 2546728    0    0     0     0  404  246 25  0 75  0  0
 1  0      0 5263864  83392 2546728    0    0     0     0  389  227 25  0 75  0  0
 1  0      0 5263864  83392 2546728    0    0     0     4  405  241 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 5263864  83396 2546724    0    0     0    12  394  251 25  0 75  0  0
 1  0      0 5263864  83396 2546728    0    0     0     0  404  249 25  0 75  0  0
 1  0      0 5263864  83396 2546728    0    0     0     0  392  218 25  0 75  0  0
 1  0      0 5263864  83396 2546728    0    0     0     0  384  222 25  0 75  0  0
 1  0      0 5263864  83396 2546728    0    0     0     0  392  240 25  0 75  0  0
 1  0      0 5263864  83396 2546728    0    0     0     4  396  234 25  0 75  0  0
 1  0      0 5263864  83400 2546728    0    0     0    12  401  228 25  0 75  0  0
 1  0      0 5263864  83400 2546728    0    0     0     0  407  261 25  0 75  0  0
 1  0      0 5263864  83400 2546728    0    0     0     0  389  228 25  0 75  0  0
 1  0      0 5263864  83400 2546728    0    0     0     0  391  228 25  0 75  0  0
 1  0      0 5263864  83400 2546728    0    0     0     0  393  220 25  0 75  0  0
 1  0      0 5263864  83404 2546728    0    0     0    16  442  312 25  0 75  0  0
 1  0      0 5263864  83404 2546728    0    0     0     0  402  232 25  0 75  0  0
 1  0      0 5263864  83404 2546728    0    0     0     0  392  224 25  0 75  0  0
 1  0      0 5263864  83404 2546728    0    0     0     0  399  231 25  0 75  0  0
 1  0      0 5263864  83404 2546728    0    0     0     0  399  227 25  0 75  0  0
 1  0      0 5263864  83404 2546732    0    0     0    12  405  255 25  0 75  0  0
 1  0      0 5263864  83404 2546732    0    0     0     8  411  242 25  0 75  0  0
 1  0      0 5263864  83404 2546732    0    0     0     0  397  224 25  0 75  0  0
 1  0      0 5263864  83404 2546732    0    0     0     0  401  234 25  0 75  0  0
 1  0      0 5263864  83404 2546732    0    0     0     0  401  258 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83408 2546732    0    0     0    24  414  250 25  0 75  0  0
 1  0      0 5263864  83408 2546732    0    0     0     0  410  245 25  0 75  0  0
 1  0      0 5263864  83408 2546732    0    0     0     4  408  228 25  0 75  0  0
 1  0      0 5263864  83408 2546732    0    0     0     0  375  192 25  0 75  0  0
 1  0      0 5263864  83408 2546732    0    0     0     0  393  228 25  0 75  0  0
 1  0      0 5263864  83412 2546732    0    0     0    24  406  241 25  0 75  0  0
 1  0      0 5263864  83412 2546732    0    0     0     0  390  218 25  0 75  0  0
 1  0      0 5263864  83412 2546732    0    0     0     0  380  196 25  0 75  0  0
 1  0      0 5263864  83412 2546732    0    0     0     4  416  231 25  0 75  0  0
 1  0      0 5263864  83412 2546732    0    0     0     0  393  218 25  0 75  0  0
 1  0      0 5263864  83416 2546732    0    0     0    12  408  247 25  0 75  0  0
 2  0      0 5263864  83416 2546732    0    0     0     0  395  234 25  0 75  0  0
 1  0      0 5263864  83416 2546732    0    0     0     0  382  205 25  0 75  0  0
 1  0      0 5263864  83416 2546732    0    0     0     0  387  209 25  0 75  0  0
 2  0      0 5263864  83416 2546732    0    0     0     4  387  207 25  0 75  0  0
 1  0      0 5263864  83420 2546728    0    0     0    12  399  251 25  0 75  0  0
 1  0      0 5263864  83420 2546732    0    0     0     0  401  240 25  0 75  0  0
 1  0      0 5263864  83420 2546732    0    0     0     0  404  236 25  0 75  0  0
 1  0      0 5263864  83420 2546732    0    0     0     0  405  234 25  0 75  0  0
 1  0      0 5263864  83420 2546732    0    0     0     0  391  214 25  0 75  0  0
 1  0      0 5263864  83424 2546732    0    0     0    16  411  237 25  1 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83424 2546732    0    0     0     0  393  215 25  0 75  0  0
 1  0      0 5263864  83424 2546732    0    0     0     0  380  207 25  0 75  0  0
 1  0      0 5263864  83424 2546732    0    0     0     0  403  237 25  0 75  0  0
 1  0      0 5263864  83424 2546732    0    0     0     0  396  228 25  0 75  0  0
 1  0      0 5263864  83432 2546732    0    0     0    12  413  252 25  0 75  0  0
 1  0      0 5263864  83432 2546732    0    0     0     4  407  230 25  0 75  0  0
 1  0      0 5263864  83432 2546732    0    0     0     0  388  214 25  0 75  0  0
 1  0      0 5263864  83432 2546732    0    0     0     0  387  217 25  0 75  0  0
 1  0      0 5263864  83432 2546732    0    0     0     0  395  212 25  0 75  0  0
 1  0      0 5263864  83436 2546732    0    0     0    12  402  222 25  0 75  0  0
 1  0      0 5263864  83436 2546732    0    0     0     0  391  212 25  0 75  0  0
 1  0      0 5263864  83436 2546732    0    0     0     4  410  229 25  0 75  0  0
 1  0      0 5263864  83436 2546732    0    0     0     0  400  225 25  0 75  0  0
 1  0      0 5263864  83436 2546732    0    0     0     0  399  219 25  0 75  0  0
 1  0      0 5263864  83440 2546728    0    0     0    12  411  236 25  0 75  0  0
 1  0      0 5263864  83440 2546728    0    0     0     0  394  229 25  0 75  0  0
 1  0      0 5263864  83440 2546732    0    0     0     0  400  222 25  0 75  0  0
 1  0      0 5263864  83440 2546732    0    0     0     4  406  241 25  0 75  0  0
 1  0      0 5263864  83440 2546732    0    0     0     0  391  217 25  0 75  0  0
 1  0      0 5263864  83448 2546736    0    0     0    12  430  252 25  0 75  0  0
 1  0      0 5263864  83448 2546736    0    0     0     0  382  208 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83448 2546736    0    0     0     0  401  234 25  0 75  0  0
 1  0      0 5263864  83448 2546736    0    0     0     0  384  217 25  0 75  0  0
 1  0      0 5263864  83448 2546736    0    0     0     8  401  228 25  0 75  0  0
 1  0      0 5263864  83448 2546736    0    0     0     0  391  222 25  0 75  0  0
 1  0      0 5263864  83456 2546736    0    0     0    24  403  250 25  0 75  1  0
 1  0      0 5263864  83456 2546736    0    0     0     0  403  229 25  0 75  0  0
 1  0      0 5263864  83464 2546736    0    0     0    40  469  304 25  0 74  0  0
 1  0      0 5263864  83464 2546736    0    0     0     0  391  211 25  0 75  0  0
 1  0      0 5263864  83464 2546736    0    0     0     4  428  274 25  0 75  0  0
 1  0      0 5263864  83464 2546736    0    0     0     8  414  240 25  0 75  0  0
 1  0      0 5263864  83464 2546736    0    0     0     0  400  241 25  0 75  0  0
 1  0      0 5263864  83464 2546736    0    0     0   212  431  261 25  0 74  1  0
 1  0      0 5263864  83472 2546736    0    0     0    40  408  237 25  0 70  4  0
 1  0      0 5263864  83472 2546736    0    0     0     0  406  239 25  0 75  0  0
 1  0      0 5263864  83472 2546736    0    0     0     4  403  236 25  0 75  0  0
 1  0      0 5263864  83472 2546736    0    0     0     0  394  222 25  0 75  0  0
 1  0      0 5263864  83472 2546736    0    0     0     0  384  205 25  0 75  0  0
 1  0      0 5263864  83480 2546736    0    0     0    40  401  225 25  0 75  0  0
 1  0      0 5263864  83480 2546736    0    0     0     0  399  223 25  0 75  0  0
 1  0      0 5263864  83480 2546736    0    0     0     0  387  216 25  0 75  0  0
 1  0      0 5263864  83480 2546736    0    0     0     4  407  224 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 5263864  83484 2546732    0    0     0    12  406  240 25  0 75  0  0
 1  0      0 5263864  83484 2546736    0    0     0     0  409  240 25  0 75  0  0
 1  0      0 5263864  83484 2546736    0    0     0     0  404  239 25  0 75  0  0
 1  0      0 5263864  83484 2546736    0    0     0     0  392  211 25  0 75  0  0
 1  0      0 5263864  83484 2546736    0    0     0     0  382  206 25  0 75  0  0
 1  0      0 5263864  83484 2546736    0    0     0     4  401  231 25  0 75  0  0
 1  0      0 5263864  83492 2546736    0    0     0    12  396  231 25  0 75  0  0
 1  0      0 5263864  83492 2546736    0    0     0     0  395  231 25  0 75  0  0
 1  0      0 5263864  83492 2546736    0    0     0     0  377  201 25  0 75  0  0
 1  0      0 5263864  83492 2546736    0    0     0     0  375  197 25  0 75  0  0
 1  0      0 5263864  83492 2546736    0    0     0     0  391  212 25  0 75  0  0
 1  0      0 5263864  83500 2546736    0    0     0    16  413  243 25  0 75  0  0
 1  0      0 5263864  83500 2546736    0    0     0     0  408  228 25  0 75  0  0
 1  0      0 5263864  83500 2546736    0    0     0     0  399  231 25  0 75  0  0
 1  0      0 5263864  83500 2546736    0    0     0     0  390  212 25  0 75  0  0
 1  0      0 5263864  83500 2546736    0    0     0     0  395  222 25  0 75  0  0
 1  0      0 5263864  83504 2546732    0    0     0    12  399  223 25  0 75  0  0
 1  0      0 5263864  83504 2546736    0    0     0     4  410  239 25  0 75  0  0
 1  0      0 5263864  83504 2546736    0    0     0     0  399  228 25  0 75  0  0
 1  0      0 5263864  83504 2546736    0    0     0     0  421  247 25  0 75  0  0
 1  0      0 5263864  83504 2546736    0    0     0     0  395  243 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83508 2546736    0    0     0    12  410  253 25  0 75  0  0
 1  0      0 5263864  83508 2546740    0    0     0     0  381  214 25  0 75  0  0
 1  0      0 5263864  83508 2546740    0    0     0     8  384  207 25  0 75  0  0
 1  0      0 5263864  83508 2546740    0    0     0     0  393  231 25  0 75  0  0
 1  0      0 5263864  83508 2546740    0    0     0     0  394  233 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0    24  392  233 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0     0  410  248 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0     0  401  224 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0     4  405  236 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0     0  404  231 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0    24  409  252 25  0 75  1  0
 1  0      0 5263864  83512 2546740    0    0     0     0  389  215 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0     0  392  229 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0     0  389  222 25  0 75  0  0
 1  0      0 5263864  83512 2546740    0    0     0     4  414  246 25  0 75  0  0
 1  0      0 5263864  83520 2546732    0    0     0    12  419  245 25  0 75  0  0
 1  0      0 5263864  83520 2546732    0    0     0     0  410  253 25  0 75  0  0
 1  0      0 5263864  83520 2546740    0    0     0     0  384  215 25  0 75  0  0
 1  0      0 5263864  83520 2546740    0    0     0     0  381  205 25  0 75  0  0
 1  0      0 5263864  83520 2546740    0    0     0     0  403  240 25  0 75  0  0
 1  0      0 5263864  83524 2546740    0    0     0    16  419  260 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5263864  83524 2546740    0    0     0     0  397  223 25  0 75  0  0
 1  0      0 5263864  83524 2546740    0    0     0     0  396  231 25  0 75  0  0
 1  0      0 5263864  83524 2546740    0    0     0     0  399  224 25  0 75  0  0
 1  0      0 5263864  83524 2546740    0    0     0     0  391  221 25  0 75  0  0
 1  0      0 5263864  83528 2546740    0    0     0    12  420  252 25  0 75  0  0
 1  0      0 5263864  83528 2546740    0    0     0     4  431  274 25  0 75  0  0
 1  0      0 5263864  83528 2546740    0    0     0     0  394  216 25  0 75  0  0
 1  0      0 5263864  83528 2546740    0    0     0     0  399  228 25  0 75  0  0
 1  0      0 5263864  83528 2546740    0    0     0     0  392  227 25  0 75  0  0
 1  0      0 5263864  83536 2546740    0    0     0    12  411  251 25  0 75  0  0
 1  0      0 5263864  83536 2546740    0    0     0     0  393  227 25  0 75  0  0
 1  0      0 5263864  83536 2546740    0    0     0     4  414  252 25  0 75  0  0
 1  0      0 5263864  83536 2546740    0    0     0     0  393  224 25  0 75  0  0
 1  0      0 5263864  83536 2546740    0    0     0     0  396  223 25  0 75  0  0
 1  0      0 5263864  83544 2546732    0    0     0    12  400  237 25  0 75  0  0
 1  0      0 5263864  83544 2546740    0    0     0     0  420  268 25  0 75  0  0
 1  0      0 5263864  83544 2546740    0    0     0     0  396  225 25  0 75  0  0
 1  0      0 5263864  83544 2546740    0    0     0     4  400  226 25  0 75  0  0
